date,row_id,row_name,total_list_size
01/02/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2013471
01/02/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1648142
01/02/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2455185
01/02/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1806681
01/02/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1094429
01/02/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1196610
01/02/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,840194
01/02/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1846264
01/02/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",531143
01/02/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3258189
01/02/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1803078
01/02/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1003545
01/02/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,838366
01/02/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,689422
01/02/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1961008
01/02/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2885329
01/02/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,604471
01/02/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1271186
01/02/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,603718
01/02/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1992571
01/02/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1327881
01/02/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1045978
01/02/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1085942
01/02/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,831241
01/02/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1764269
01/02/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2680556
01/02/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1101048
01/02/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1140988
01/02/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2771590
01/03/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1851041
01/03/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1517577
01/03/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,828525
01/03/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1281440
01/03/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1129895
01/03/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1627422
01/03/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3210559
01/03/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1133120
01/03/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1069395
01/03/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1293577
01/03/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,820174
01/03/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1226819
01/03/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2105871
01/03/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2015137
01/03/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1649828
01/03/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2453941
01/03/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1808408
01/03/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1094494
01/03/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1197362
01/03/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,841199
01/03/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1847435
01/03/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",531623
01/03/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3261971
01/03/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1803533
01/03/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1004024
01/03/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,839713
01/03/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,690196
01/03/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1961288
01/03/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2883481
01/03/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,604387
01/03/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1271849
01/03/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,603658
01/03/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1993422
01/03/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1329927
01/03/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1046363
01/03/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1087116
01/03/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,831506
01/03/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1763761
01/03/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2681788
01/03/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1102462
01/03/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1141469
01/03/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2773571
01/04/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1851555
01/04/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1517933
01/04/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,828764
01/04/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1282312
01/04/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1131238
01/04/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1628972
01/04/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3211362
01/04/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1133802
01/04/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1070191
01/04/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1293737
01/04/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,820541
01/04/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1227698
01/04/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2106992
01/04/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2017477
01/04/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1651177
01/04/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2449107
01/04/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1806858
01/04/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1094606
01/04/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1197742
01/04/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,842220
01/04/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1848269
01/04/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",531951
01/04/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3264077
01/04/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1803263
01/04/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1004434
01/04/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,840777
01/04/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,690605
01/04/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1961716
01/04/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2879156
01/04/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,604613
01/04/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1272558
01/04/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,603785
01/04/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1993828
01/04/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1330470
01/04/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1047011
01/04/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1087863
01/04/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,831631
01/04/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1764104
01/04/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2682960
01/04/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1103145
01/04/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1141884
01/04/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2774716
01/05/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1854741
01/05/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1519319
01/05/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,829684
01/05/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1284218
01/05/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1134774
01/05/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1632424
01/05/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3214652
01/05/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1135178
01/05/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1071287
01/05/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1294067
01/05/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,821502
01/05/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1228937
01/05/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2111416
01/05/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2020574
01/05/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1653209
01/05/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2454606
01/05/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1811209
01/05/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1095702
01/05/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1199811
01/05/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,844145
01/05/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1849841
01/05/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",532793
01/05/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3272031
01/05/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1804875
01/05/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1005673
01/05/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,842132
01/05/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,691449
01/05/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1963205
01/05/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2889041
01/05/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,605285
01/05/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1273807
01/05/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,604200
01/05/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1996733
01/05/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1333487
01/05/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1048261
01/05/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1089437
01/05/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,832359
01/05/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1767917
01/05/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2686847
01/05/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1105909
01/05/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1143543
01/05/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2780208
01/06/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1856238
01/06/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1519830
01/06/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,830284
01/06/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1285239
01/06/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1136321
01/06/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1634570
01/06/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3215880
01/06/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1136079
01/06/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1072161
01/06/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1294052
01/06/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,821480
01/06/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1229258
01/06/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2113040
01/06/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022342
01/06/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1654069
01/06/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2457580
01/06/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1812655
01/06/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1095941
01/06/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1200644
01/06/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,845416
01/06/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1851248
01/06/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",533074
01/06/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3275379
01/06/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1805587
01/06/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1006529
01/06/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,843175
01/06/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,692020
01/06/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1963665
01/06/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2893110
01/06/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,605679
01/06/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1273929
01/06/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,604403
01/06/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1997522
01/06/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1334891
01/06/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1048915
01/06/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1089511
01/06/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,832614
01/06/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1769455
01/06/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2688204
01/06/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1107375
01/06/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1144139
01/06/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2781795
01/07/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1857613
01/07/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1520093
01/07/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,831106
01/07/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1286397
01/07/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1137905
01/07/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1635193
01/07/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3216620
01/07/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1137283
01/07/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1073175
01/07/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1293901
01/07/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,821891
01/07/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1229870
01/07/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2114930
01/07/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024587
01/07/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1656194
01/07/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2455445
01/07/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1813295
01/07/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1096308
01/07/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1201389
01/07/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,846195
01/07/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1852223
01/07/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",533587
01/07/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3278403
01/07/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1806306
01/07/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1007182
01/07/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,844159
01/07/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,692792
01/07/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1964121
01/07/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2892261
01/07/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,606165
01/07/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1273658
01/07/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,604658
01/07/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1999238
01/07/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1336065
01/07/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1049422
01/07/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1089773
01/07/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,831780
01/07/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1769791
01/07/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2688816
01/07/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1108877
01/07/2024,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1145190
01/07/2024,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2783472
01/08/2024,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1858162
01/08/2024,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1520406
01/08/2024,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,831844
01/08/2024,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1288030
01/08/2024,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1140113
01/08/2024,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1632449
01/08/2024,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3217928
01/08/2024,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1138460
01/08/2024,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1073971
01/08/2024,QJK,NHS DEVON INTEGRATED CARE BOARD,1293960
01/08/2024,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,822340
01/08/2024,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1229650
01/08/2024,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2115456
01/08/2024,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2027127
01/08/2024,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1658281
01/08/2024,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2445827
01/08/2024,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1814883
01/08/2024,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1096988
01/08/2024,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1202434
01/08/2024,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,847442
01/08/2024,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1853215
01/08/2024,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",534408
01/08/2024,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3281172
01/08/2024,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1807454
01/08/2024,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1008114
01/08/2024,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,845227
01/08/2024,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,693569
01/08/2024,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1964756
01/08/2024,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2885049
01/08/2024,QSL,NHS SOMERSET INTEGRATED CARE BOARD,606853
01/08/2024,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1273804
01/08/2024,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,604988
01/08/2024,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2000894
01/08/2024,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1337265
01/08/2024,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1049702
01/08/2024,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1089641
01/08/2024,QVV,NHS DORSET INTEGRATED CARE BOARD,831948
01/08/2024,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1769845
01/08/2024,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2690294
01/08/2024,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1110057
